latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
15.425618,103.74324,344.54,0.42,0.38,2019-04-16,0628,N,VIIRS,n,1,304.43,7.78,D,0
15.424615,103.743484,344.35,0.42,0.38,2019-04-16,0628,N,VIIRS,n,1,303.97,8.71,D,0
15.460808,103.926353,351.32,0.42,0.38,2019-04-16,0628,N,VIIRS,n,1,304.53,17.49,D,0
14.627261,98.410965,356.28,0.47,0.4,2019-04-16,0628,N,VIIRS,n,1,306.02,35.17,D,0
14.626474,98.406319,336.82,0.47,0.4,2019-04-16,0628,N,VIIRS,l,1,300.51,12.38,D,0
15.299727,102.6101,341.35,0.39,0.36,2019-04-16,0628,N,VIIRS,n,1,302.11,6.96,D,0
14.63748,98.405228,336.5,0.47,0.4,2019-04-16,0628,N,VIIRS,n,1,296.83,7.29,D,0
15.53309,104.214165,337.92,0.44,0.38,2019-04-16,0628,N,VIIRS,n,1,301.27,5.19,D,0
14.782804,99.259949,334.23,0.43,0.38,2019-04-16,0628,N,VIIRS,l,1,300.84,4.5,D,0
15.593054,104.59391,347.55,0.45,0.39,2019-04-16,0628,N,VIIRS,n,1,301.26,15.94,D,0
15.474555,103.747917,346.68,0.42,0.38,2019-04-16,0628,N,VIIRS,n,1,306.31,9.78,D,0
15.454824,103.58474,344.51,0.41,0.37,2019-04-16,0628,N,VIIRS,n,1,304.71,11.27,D,0
15.593948,104.495255,341.6,0.45,0.39,2019-04-16,0628,N,VIIRS,n,1,304.58,7.4,D,0
14.816644,99.270103,341.74,0.43,0.38,2019-04-16,0628,N,VIIRS,n,1,307.7,26.74,D,0
15.482473,103.533485,340.21,0.41,0.37,2019-04-16,0628,N,VIIRS,n,1,302.33,4.85,D,0
15.637334,104.467621,336.46,0.45,0.39,2019-04-16,0628,N,VIIRS,n,1,305.17,8.73,D,0
15.483733,103.34993,341.45,0.41,0.37,2019-04-16,0628,N,VIIRS,n,1,305.14,13.17,D,0
15.43431,103.005135,344.14,0.4,0.37,2019-04-16,0628,N,VIIRS,n,1,300.24,8.45,D,0
15.651973,104.478539,339.36,0.45,0.39,2019-04-16,0628,N,VIIRS,n,1,298.17,4.82,D,0
15.399504,102.69455,348.45,0.39,0.36,2019-04-16,0628,N,VIIRS,n,1,299.51,29.28,D,3
15.398971,102.690895,336.13,0.39,0.36,2019-04-16,0628,N,VIIRS,n,1,294.68,6.23,D,0
15.580326,103.884247,340.2,0.42,0.38,2019-04-16,0628,N,VIIRS,n,1,304.52,10.55,D,0
15.561672,103.726715,343.61,0.42,0.38,2019-04-16,0628,N,VIIRS,n,1,304.55,10.98,D,0
15.674603,104.301918,339.86,0.44,0.38,2019-04-16,0628,N,VIIRS,n,1,301.55,10.1,D,0
15.737327,104.62088,341.89,0.46,0.39,2019-04-16,0628,N,VIIRS,n,1,303,11.24,D,0
15.14911,100.549095,340.37,0.39,0.36,2019-04-16,0628,N,VIIRS,l,1,303.82,10.28,D,0
14.829105,98.55014,333.31,0.46,0.39,2019-04-16,0628,N,VIIRS,n,1,301.05,3,D,3
15.103976,100.164482,335.17,0.4,0.37,2019-04-16,0628,N,VIIRS,l,1,300.78,2.35,D,0
15.858561,105.238029,340.07,0.49,0.4,2019-04-16,0628,N,VIIRS,n,1,299.39,4.97,D,0
15.594516,103.294876,339.52,0.41,0.37,2019-04-16,0628,N,VIIRS,n,1,303.48,9.83,D,0
15.583176,103.215614,345.17,0.4,0.37,2019-04-16,0628,N,VIIRS,n,1,303.73,11.53,D,0
15.767919,104.37793,338.8,0.44,0.39,2019-04-16,0628,N,VIIRS,n,1,300.53,4.74,D,0
15.520963,102.597527,339.8,0.39,0.36,2019-04-16,0628,N,VIIRS,n,1,300.05,7.7,D,0
15.69208,103.660149,342.3,0.42,0.37,2019-04-16,0628,N,VIIRS,n,1,303.24,10.71,D,0
15.841675,104.568169,340.42,0.45,0.39,2019-04-16,0628,N,VIIRS,n,1,302.93,7.37,D,0
15.707278,103.594437,340.38,0.42,0.37,2019-04-16,0628,N,VIIRS,n,1,299.65,6.55,D,0
15.706722,103.590553,339.77,0.42,0.37,2019-04-16,0628,N,VIIRS,n,1,303.31,6.55,D,0
15.710717,103.593918,350.99,0.42,0.37,2019-04-16,0628,N,VIIRS,n,1,303.93,15.05,D,0
15.629107,102.857536,354.61,0.4,0.37,2019-04-16,0628,N,VIIRS,n,1,301.45,23.53,D,0
15.915659,104.86097,340.09,0.47,0.4,2019-04-16,0628,N,VIIRS,n,1,300.64,8.21,D,0
14.936051,98.335373,334.05,0.47,0.4,2019-04-16,0628,N,VIIRS,n,1,298.13,2.5,D,0
15.718439,103.310356,338.15,0.41,0.37,2019-04-16,0628,N,VIIRS,n,1,301.96,5.89,D,0
15.844782,104.181877,345.55,0.44,0.38,2019-04-16,0628,N,VIIRS,n,1,303.6,6.18,D,0
15.848307,104.181358,348.13,0.44,0.38,2019-04-16,0628,N,VIIRS,n,1,302.54,6.18,D,0
14.94761,98.248741,335.97,0.47,0.4,2019-04-16,0628,N,VIIRS,l,1,303.35,7.28,D,0
15.999389,104.74234,349.32,0.46,0.39,2019-04-16,0628,N,VIIRS,n,1,304.76,13.68,D,0
16.000288,104.743134,344.02,0.46,0.39,2019-04-16,0628,N,VIIRS,n,1,304.37,16.07,D,0
16.02103,104.842415,337.83,0.47,0.4,2019-04-16,0628,N,VIIRS,n,1,301.46,9.49,D,0
15.686865,101.960648,332.16,0.39,0.36,2019-04-16,0628,N,VIIRS,n,1,293.65,3.2,D,0
15.146694,98.502029,334.65,0.46,0.39,2019-04-16,0628,N,VIIRS,l,1,299.63,3.94,D,0
16.140078,104.957062,336.52,0.48,0.4,2019-04-16,0628,N,VIIRS,n,1,297.89,4.14,D,0
16.139479,104.952576,335.64,0.48,0.4,2019-04-16,0628,N,VIIRS,n,1,297.89,4.14,D,0
15.92726,103.309219,339.06,0.41,0.37,2019-04-16,0628,N,VIIRS,n,1,297.71,5.6,D,0
15.927716,103.14257,336.01,0.4,0.37,2019-04-16,0628,N,VIIRS,n,1,298.82,3.97,D,0
15.221127,98.454094,334.79,0.46,0.39,2019-04-16,0628,N,VIIRS,n,1,302.33,3.7,D,0
16.162254,104.549126,339.81,0.46,0.39,2019-04-16,0628,N,VIIRS,n,1,300.08,6.66,D,0
15.877254,102.514069,339.15,0.39,0.36,2019-04-16,0628,N,VIIRS,n,1,303.99,7.24,D,0
15.858706,102.319885,334.94,0.39,0.36,2019-04-16,0628,N,VIIRS,n,1,301.38,3.2,D,0
15.858166,102.316261,338.1,0.39,0.36,2019-04-16,0628,N,VIIRS,n,1,306.15,3.2,D,0
15.254464,98.269936,330.27,0.47,0.4,2019-04-16,0628,N,VIIRS,n,1,297.92,3.58,D,0
15.301975,98.50827,334.49,0.46,0.39,2019-04-16,0628,N,VIIRS,n,1,302.2,7.64,D,0
16.160723,103.946388,345.89,0.43,0.38,2019-04-16,0628,N,VIIRS,n,1,300.68,9.11,D,0
15.355406,98.564545,330.22,0.45,0.39,2019-04-16,0628,N,VIIRS,l,1,301.47,5.9,D,0
16.191275,103.859917,337.79,0.43,0.38,2019-04-16,0628,N,VIIRS,n,1,297.04,2.89,D,0
15.426132,98.647392,335.25,0.45,0.39,2019-04-16,0628,N,VIIRS,n,1,300.41,4.51,D,0
15.429683,98.646797,341.94,0.45,0.39,2019-04-16,0628,N,VIIRS,n,1,301.15,4.51,D,0
15.534828,99.218132,331.98,0.42,0.38,2019-04-16,0628,N,VIIRS,l,1,303.61,5.09,D,0
15.478657,98.810524,331.49,0.44,0.38,2019-04-16,0628,N,VIIRS,l,1,304.65,7.85,D,0
15.490715,98.795753,331.01,0.44,0.38,2019-04-16,0628,N,VIIRS,l,1,304.72,6.18,D,0
15.514292,98.851334,331.77,0.44,0.38,2019-04-16,0628,N,VIIRS,l,1,300.9,3.93,D,0
15.505474,98.797379,338.4,0.44,0.38,2019-04-16,0628,N,VIIRS,l,1,306.69,9.48,D,0
15.469627,98.579124,333.35,0.45,0.39,2019-04-16,0628,N,VIIRS,l,1,304.41,5.41,D,0
16.283239,103.874771,341.02,0.43,0.38,2019-04-16,0628,N,VIIRS,n,1,303.46,6.67,D,0
16.278702,103.842751,338.26,0.43,0.38,2019-04-16,0628,N,VIIRS,n,1,302.54,7.31,D,0
16.286734,103.87426,341.97,0.43,0.38,2019-04-16,0628,N,VIIRS,n,1,303,6.67,D,0
16.286165,103.870262,340.46,0.43,0.38,2019-04-16,0628,N,VIIRS,n,1,303.71,7.3,D,0
16.272161,103.721832,335.7,0.42,0.38,2019-04-16,0628,N,VIIRS,n,1,287.39,1.5,D,0
15.815178,100.653038,344.02,0.39,0.36,2019-04-16,0628,N,VIIRS,n,1,298.94,7.63,D,0
15.521567,98.807228,342.33,0.44,0.38,2019-04-16,0628,N,VIIRS,n,1,305.51,7.3,D,0
15.534988,98.80072,330.43,0.44,0.38,2019-04-16,0628,N,VIIRS,l,1,303.85,4.2,D,0
15.535088,98.80127,331.54,0.44,0.38,2019-04-16,0628,N,VIIRS,l,1,303.8,3.91,D,0
15.576015,98.91684,343.87,0.44,0.38,2019-04-16,0628,N,VIIRS,n,1,301.81,6.2,D,0
15.546467,98.651726,333.1,0.45,0.39,2019-04-16,0628,N,VIIRS,l,1,301.18,3.17,D,0
16.397787,104.203789,337.41,0.44,0.39,2019-04-16,0628,N,VIIRS,n,1,302.13,4.39,D,0
16.403055,104.215706,339.42,0.44,0.39,2019-04-16,0628,N,VIIRS,n,1,305,10.09,D,0
16.401051,104.123184,341.76,0.44,0.38,2019-04-16,0628,N,VIIRS,n,1,303.35,11.03,D,0
16.287794,103.223434,348.6,0.41,0.37,2019-04-16,0628,N,VIIRS,n,1,285.08,3.62,D,0
16.291203,103.222916,347.73,0.41,0.37,2019-04-16,0628,N,VIIRS,n,1,287.89,5.36,D,0
16.360846,103.660278,335.28,0.42,0.38,2019-04-16,0628,N,VIIRS,n,1,301.8,3.82,D,0
16.288645,103.037231,349.13,0.4,0.37,2019-04-16,0628,N,VIIRS,n,1,295.55,8.82,D,0
15.610348,98.619049,348.5,0.45,0.39,2019-04-16,0628,N,VIIRS,n,1,302.39,5.51,D,0
15.609588,98.614342,335.64,0.45,0.39,2019-04-16,0628,N,VIIRS,n,1,302.59,4.71,D,0
15.609185,98.61969,341.36,0.45,0.39,2019-04-16,0628,N,VIIRS,n,1,301.99,4.71,D,0
15.608412,98.615135,343.72,0.45,0.39,2019-04-16,0628,N,VIIRS,n,1,302.43,5.73,D,0
16.319717,103.155991,337.51,0.41,0.37,2019-04-16,0628,N,VIIRS,n,1,298.73,3.21,D,0
16.335344,103.192505,343.54,0.41,0.37,2019-04-16,0628,N,VIIRS,n,1,297.16,4.43,D,0
16.342875,103.074867,339.57,0.41,0.37,2019-04-16,0628,N,VIIRS,n,1,300.93,5.31,D,0
15.924537,100.252319,337.13,0.39,0.37,2019-04-16,0628,N,VIIRS,l,1,302.43,3.53,D,0
15.941165,100.336098,331.37,0.39,0.36,2019-04-16,0628,N,VIIRS,l,1,302.04,0.77,D,0
15.717916,98.94706,334.83,0.43,0.38,2019-04-16,0628,N,VIIRS,l,1,301.01,7.06,D,0
16.30389,102.709702,340.53,0.4,0.37,2019-04-16,0628,N,VIIRS,n,1,301.33,7.07,D,0
15.658827,98.567177,339.01,0.45,0.39,2019-04-16,0628,N,VIIRS,n,1,308.89,37.83,D,0
15.657406,98.558617,331.71,0.45,0.39,2019-04-16,0628,N,VIIRS,l,1,304.31,4.53,D,0
15.663811,98.553131,333.18,0.45,0.39,2019-04-16,0628,N,VIIRS,l,1,302.54,4.12,D,0
15.79395,99.194778,367,0.42,0.38,2019-04-16,0628,N,VIIRS,h,1,298.29,9.58,D,0
16.384689,102.956665,352.46,0.4,0.37,2019-04-16,0628,N,VIIRS,n,1,305.61,14.46,D,0
16.301531,102.390305,351.31,0.39,0.36,2019-04-16,0628,N,VIIRS,n,1,281.1,8.25,D,0
16.304869,102.389786,340.13,0.39,0.36,2019-04-16,0628,N,VIIRS,n,1,282.46,3.16,D,0
16.42948,103.217155,340.83,0.41,0.37,2019-04-16,0628,N,VIIRS,n,1,305.95,7.47,D,0
16.428926,103.213333,340.3,0.41,0.37,2019-04-16,0628,N,VIIRS,n,1,304.84,7.47,D,0
16.429008,103.213326,341.66,0.41,0.37,2019-04-16,0628,N,VIIRS,n,1,305.14,13.41,D,0
16.440872,103.223244,353.87,0.41,0.37,2019-04-16,0628,N,VIIRS,n,1,306.2,13.21,D,0
16.241928,101.832085,331.42,0.39,0.36,2019-04-16,0628,N,VIIRS,l,1,305.36,3.85,D,0
16.444048,103.171944,341.16,0.41,0.37,2019-04-16,0628,N,VIIRS,n,1,303.47,7.28,D,0
16.561192,103.752144,337.39,0.43,0.38,2019-04-16,0628,N,VIIRS,n,1,303.11,7.88,D,0
15.774386,98.564636,334.72,0.45,0.39,2019-04-16,0628,N,VIIRS,l,1,302.42,3.77,D,0
16.571829,103.552185,341.73,0.42,0.38,2019-04-16,0628,N,VIIRS,n,1,304.29,8.55,D,0
16.242994,101.233894,334.42,0.38,0.36,2019-04-16,0628,N,VIIRS,n,1,301.1,3.56,D,0
16.251408,101.225082,337.2,0.38,0.36,2019-04-16,0629,N,VIIRS,n,1,304.41,2.89,D,0
16.538191,102.883156,340.06,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,301.74,3.27,D,0
16.567104,103.059967,345.12,0.41,0.37,2019-04-16,0629,N,VIIRS,n,1,304.21,8.36,D,0
16.566559,103.056183,342.65,0.41,0.37,2019-04-16,0629,N,VIIRS,n,1,302.21,5.27,D,0
16.670774,103.740524,344.07,0.43,0.38,2019-04-16,0629,N,VIIRS,n,1,299.07,8.1,D,0
16.552679,102.911659,350.01,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,302.86,9.89,D,0
15.912436,98.767441,331.31,0.44,0.38,2019-04-16,0629,N,VIIRS,l,1,301.03,2.97,D,0
16.556063,102.911133,349.07,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,305.44,21,D,0
16.555519,102.907372,354.59,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,304.75,21,D,0
16.761272,104.207413,347.95,0.45,0.39,2019-04-16,0629,N,VIIRS,n,1,303.47,21.75,D,0
16.202051,100.356003,331.37,0.39,0.36,2019-04-16,0629,N,VIIRS,l,1,304.45,2.43,D,0
16.591539,102.528343,343.24,0.39,0.37,2019-04-16,0629,N,VIIRS,n,1,301.16,2.83,D,3
16.802126,103.578804,337.33,0.42,0.38,2019-04-16,0629,N,VIIRS,n,1,303.29,4,D,0
16.657721,102.336754,334.56,0.39,0.36,2019-04-16,0629,N,VIIRS,n,1,297.86,1.44,D,0
16.661066,102.336273,346.92,0.39,0.36,2019-04-16,0629,N,VIIRS,n,1,299.12,4.61,D,0
16.712801,102.339447,334.53,0.39,0.36,2019-04-16,0629,N,VIIRS,n,1,299.16,3.05,D,0
16.479237,100.42057,350.03,0.39,0.36,2019-04-16,0629,N,VIIRS,n,1,305.37,8.78,D,0
16.964886,103.680794,349.34,0.43,0.38,2019-04-16,0629,N,VIIRS,n,1,308.5,19.81,D,0
16.96837,103.680267,351.34,0.43,0.38,2019-04-16,0629,N,VIIRS,n,1,305.75,19.48,D,0
16.493233,100.313423,348.08,0.39,0.36,2019-04-16,0629,N,VIIRS,l,1,303.56,6.43,D,0
16.540297,100.316818,335.63,0.39,0.36,2019-04-16,0629,N,VIIRS,l,1,302.34,8.93,D,0
17.229195,104.636047,335.42,0.47,0.4,2019-04-16,0629,N,VIIRS,n,1,303.52,4.35,D,0
16.881313,102.177803,348.66,0.39,0.36,2019-04-16,0629,N,VIIRS,n,1,308.31,19.03,D,0
17.121759,103.777687,335.96,0.43,0.38,2019-04-16,0629,N,VIIRS,n,1,300.05,5.14,D,0
17.125263,103.777168,334.56,0.43,0.38,2019-04-16,0629,N,VIIRS,n,1,299.85,3.15,D,0
17.124691,103.773109,338.52,0.43,0.38,2019-04-16,0629,N,VIIRS,n,1,301.22,5.11,D,0
17.206707,104.309944,340.03,0.46,0.39,2019-04-16,0629,N,VIIRS,n,1,297.84,7.75,D,0
17.228125,104.320763,339.09,0.46,0.39,2019-04-16,0629,N,VIIRS,n,1,300.16,2.6,D,0
17.034315,102.914093,335.99,0.41,0.37,2019-04-16,0629,N,VIIRS,n,1,301.83,1.74,D,0
16.396437,98.717827,341.61,0.44,0.38,2019-04-16,0629,N,VIIRS,l,1,312.54,7.72,D,0
16.399258,98.713135,335.87,0.44,0.38,2019-04-16,0629,N,VIIRS,l,1,309.83,4.33,D,0
16.402763,98.712563,340.77,0.44,0.38,2019-04-16,0629,N,VIIRS,l,1,309.48,4.33,D,0
16.999918,102.387802,341,0.39,0.36,2019-04-16,0629,N,VIIRS,n,1,306.93,10.65,D,0
16.707954,100.344482,336.52,0.39,0.36,2019-04-16,0629,N,VIIRS,l,1,307.47,4.67,D,0
16.65782,99.672462,330.5,0.4,0.37,2019-04-16,0629,N,VIIRS,l,1,303.16,2.99,D,0
16.657215,99.668694,347.73,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,304.46,2.99,D,0
16.666489,99.640015,343.91,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,304.74,7.91,D,0
16.674463,99.646385,350.44,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,305.8,7.15,D,0
17.197222,102.935425,336.09,0.41,0.37,2019-04-16,0629,N,VIIRS,n,1,300.01,1.92,D,0
16.574398,98.857216,339.15,0.43,0.38,2019-04-16,0629,N,VIIRS,n,1,302.99,8.16,D,0
16.996521,101.453842,337.69,0.38,0.36,2019-04-16,0629,N,VIIRS,n,1,306.72,4.73,D,0
16.594181,98.890869,331.66,0.43,0.38,2019-04-16,0629,N,VIIRS,l,1,299.72,6.22,D,0
16.598312,98.894333,346.91,0.43,0.38,2019-04-16,0629,N,VIIRS,n,1,299.15,7.45,D,0
16.597641,98.890213,343.61,0.43,0.38,2019-04-16,0629,N,VIIRS,l,1,299.42,6.22,D,0
16.876921,100.450378,341.06,0.39,0.36,2019-04-16,0629,N,VIIRS,l,1,302.35,2.7,D,0
17.03632,101.380699,346.96,0.38,0.36,2019-04-16,0629,N,VIIRS,n,1,305.45,3.84,D,0
17.035776,101.377098,338.27,0.38,0.36,2019-04-16,0629,N,VIIRS,n,1,305.33,3.84,D,0
16.728903,99.4188,346.07,0.41,0.37,2019-04-16,0629,N,VIIRS,n,1,308.41,5.11,D,0
16.648397,98.90638,331.64,0.43,0.38,2019-04-16,0629,N,VIIRS,l,1,302.72,5.75,D,0
17.479109,104.449776,342.56,0.47,0.39,2019-04-16,0629,N,VIIRS,n,1,300.84,6.18,D,0
16.977327,100.948235,338.58,0.38,0.36,2019-04-16,0629,N,VIIRS,n,1,304.18,3.4,D,0
17.482737,104.449249,346.52,0.47,0.39,2019-04-16,0629,N,VIIRS,n,1,300.32,6.6,D,0
16.980633,100.947685,344.6,0.38,0.36,2019-04-16,0629,N,VIIRS,n,1,302.91,3.68,D,0
17.283472,102.976822,337.17,0.41,0.37,2019-04-16,0629,N,VIIRS,n,1,303.8,2.27,D,0
16.973778,100.18634,334.68,0.39,0.36,2019-04-16,0629,N,VIIRS,l,1,305.24,5.12,D,0
17.097017,100.869263,340.93,0.38,0.36,2019-04-16,0629,N,VIIRS,n,1,305.64,2.91,D,0
17.414482,102.968826,335.26,0.41,0.37,2019-04-16,0629,N,VIIRS,n,1,305.22,4.46,D,0
17.012049,100.277527,343.59,0.39,0.36,2019-04-16,0629,N,VIIRS,l,1,306.05,20.44,D,0
16.763924,98.625069,346.39,0.44,0.38,2019-04-16,0629,N,VIIRS,l,1,310.37,8.9,D,0
17.502804,103.41835,339.22,0.42,0.38,2019-04-16,0629,N,VIIRS,n,1,305.48,3.79,D,0
17.574369,103.774834,335.89,0.44,0.38,2019-04-16,0629,N,VIIRS,n,1,304,1.97,D,0
17.451172,102.884918,344.82,0.41,0.37,2019-04-16,0629,N,VIIRS,n,1,305.15,6.42,D,0
17.173092,100.945328,336.34,0.38,0.36,2019-04-16,0629,N,VIIRS,n,1,304.78,3.58,D,0
17.673904,104.379242,333.97,0.46,0.39,2019-04-16,0629,N,VIIRS,n,1,297.09,2.71,D,3
17.677526,104.378708,332.2,0.46,0.39,2019-04-16,0629,N,VIIRS,n,1,296.17,2.71,D,3
17.561487,103.470749,339.71,0.43,0.38,2019-04-16,0629,N,VIIRS,n,1,306.47,4.21,D,0
17.069178,100.124641,334.05,0.39,0.36,2019-04-16,0629,N,VIIRS,l,1,303.79,3.08,D,0
17.573719,103.456657,335.59,0.42,0.38,2019-04-16,0629,N,VIIRS,l,1,306.64,3.43,D,0
17.628603,102.370781,335.74,0.4,0.37,2019-04-16,0629,N,VIIRS,l,1,307.84,5.27,D,0
17.84799,103.77739,338.26,0.44,0.38,2019-04-16,0629,N,VIIRS,n,1,301.71,3.02,D,0
17.098969,98.791496,344.96,0.43,0.38,2019-04-16,0629,N,VIIRS,l,1,307.46,8.14,D,0
17.48727,101.231522,350.91,0.38,0.36,2019-04-16,0629,N,VIIRS,n,1,307.46,29.22,D,0
17.10309,98.794899,335.46,0.43,0.38,2019-04-16,0629,N,VIIRS,l,1,306.6,8.14,D,0
17.490576,101.230988,341.88,0.38,0.36,2019-04-16,0629,N,VIIRS,n,1,305.16,33.04,D,0
17.383961,100.314705,347.49,0.39,0.36,2019-04-16,0629,N,VIIRS,l,1,305,7.28,D,0
17.701391,102.351692,340.9,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,304.74,4.03,D,0
17.123396,98.43737,333.19,0.44,0.38,2019-04-16,0629,N,VIIRS,l,1,302.6,2.12,D,0
17.295855,99.422142,338.68,0.41,0.37,2019-04-16,0629,N,VIIRS,l,1,308.53,4.84,D,0
17.295242,99.41835,336.99,0.41,0.37,2019-04-16,0629,N,VIIRS,l,1,308.47,4.84,D,0
17.820177,102.858643,336.87,0.41,0.37,2019-04-16,0629,N,VIIRS,n,1,302.84,3.56,D,0
17.611115,101.336296,335.68,0.38,0.36,2019-04-16,0629,N,VIIRS,n,1,302.5,4.09,D,0
17.198902,98.653931,336.34,0.43,0.38,2019-04-16,0629,N,VIIRS,l,1,308.34,2.7,D,0
17.84083,102.154778,335.66,0.39,0.36,2019-04-16,0629,N,VIIRS,l,1,307.47,3.04,D,0
17.86698,102.28717,333.98,0.4,0.37,2019-04-16,0629,N,VIIRS,l,1,304.53,2.29,D,0
17.517477,99.979424,353.94,0.39,0.36,2019-04-16,0629,N,VIIRS,n,1,305.61,8.82,D,0
17.669527,100.916588,330.16,0.38,0.36,2019-04-16,0629,N,VIIRS,n,1,295.99,3.25,D,0
17.466263,99.525642,342.55,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,302.06,1.86,D,0
17.910456,102.326248,348.04,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,302.45,5.12,D,0
17.477299,99.442375,340.18,0.4,0.37,2019-04-16,0629,N,VIIRS,l,1,302.98,3.56,D,0
17.530289,99.660629,330.59,0.4,0.37,2019-04-16,0629,N,VIIRS,l,1,305.57,1.97,D,0
17.557783,99.659805,336.42,0.4,0.37,2019-04-16,0629,N,VIIRS,l,1,306.72,4.07,D,0
17.327024,98.183556,335.66,0.45,0.39,2019-04-16,0629,N,VIIRS,l,1,305.04,5.27,D,0
17.325632,98.175224,331.9,0.45,0.39,2019-04-16,0629,N,VIIRS,l,1,306.4,4.83,D,0
17.552666,99.541145,335.67,0.4,0.37,2019-04-16,0629,N,VIIRS,l,1,308.44,5.48,D,0
17.72946,100.646591,341.29,0.39,0.36,2019-04-16,0629,N,VIIRS,n,1,307.91,5.16,D,0
17.579729,99.667542,339.71,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,305.74,1.88,D,0
17.619635,99.832504,337.11,0.4,0.37,2019-04-16,0629,N,VIIRS,l,1,306.43,2.83,D,0
17.428423,98.534279,342.15,0.43,0.38,2019-04-16,0629,N,VIIRS,n,1,299.45,3.39,D,0
17.770838,100.650818,335.01,0.39,0.36,2019-04-16,0629,N,VIIRS,l,1,306.81,2.73,D,0
18.023159,102.288795,332.95,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,300.67,1.05,D,0
18.024878,102.288437,338.81,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,301.13,2.31,D,0
17.65864,99.783958,341.93,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,304.74,2.39,D,0
17.739878,100.189774,343.03,0.39,0.36,2019-04-16,0629,N,VIIRS,n,1,302.96,2.34,D,0
17.417297,98.203697,335.26,0.45,0.39,2019-04-16,0629,N,VIIRS,l,1,301.91,5.92,D,0
17.684444,99.794815,336.98,0.4,0.37,2019-04-16,0629,N,VIIRS,l,1,306.43,2.57,D,0
17.500933,98.640411,350.48,0.43,0.38,2019-04-16,0629,N,VIIRS,l,1,307.82,14.37,D,0
17.578777,99.093864,348.9,0.41,0.37,2019-04-16,0629,N,VIIRS,l,1,315.76,35.28,D,0
17.536493,98.813255,340.74,0.42,0.38,2019-04-16,0629,N,VIIRS,n,1,307.49,4.7,D,0
18.050329,102.109161,334.64,0.39,0.36,2019-04-16,0629,N,VIIRS,n,1,298.28,4.27,D,0
17.539921,98.812515,345.47,0.42,0.38,2019-04-16,0629,N,VIIRS,n,1,305.71,4.7,D,0
17.667961,99.582924,339.21,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,303.14,2.32,D,0
17.539553,98.636467,342.81,0.43,0.38,2019-04-16,0629,N,VIIRS,n,1,308.61,8.56,D,0
17.538918,98.632607,339.43,0.43,0.38,2019-04-16,0629,N,VIIRS,n,1,307.25,8.56,D,0
17.690159,99.48336,331.03,0.4,0.37,2019-04-16,0629,N,VIIRS,l,1,299,2.12,D,0
17.693541,99.482849,344.71,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,300.37,5.41,D,0
17.697493,99.485909,332.83,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,299.02,5.41,D,0
17.696913,99.482285,348.47,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,301.28,5.41,D,0
17.700275,99.481628,331.6,0.4,0.37,2019-04-16,0629,N,VIIRS,l,1,298.05,2.89,D,0
17.503349,98.262253,331.13,0.44,0.39,2019-04-16,0629,N,VIIRS,l,1,300.37,4.25,D,0
17.502872,98.262779,332.23,0.44,0.39,2019-04-16,0629,N,VIIRS,l,1,301.66,4.73,D,0
17.780569,99.827255,334.32,0.39,0.37,2019-04-16,0629,N,VIIRS,l,1,308.47,3.02,D,0
17.932745,100.626511,338.23,0.39,0.36,2019-04-16,0629,N,VIIRS,l,1,310.43,4.77,D,0
17.789911,99.495743,343.05,0.4,0.37,2019-04-16,0629,N,VIIRS,n,1,308.87,8.33,D,0
17.989832,100.535378,344.32,0.39,0.36,2019-04-16,0629,N,VIIRS,n,1,304.31,6.62,D,3
17.998138,100.545166,332.87,0.39,0.36,2019-04-16,0629,N,VIIRS,l,1,305.34,3.81,D,3
17.888876,99.84716,333.47,0.39,0.36,2019-04-16,0629,N,VIIRS,l,1,306.15,2.44,D,0
17.892216,99.846581,332.7,0.39,0.36,2019-04-16,0629,N,VIIRS,l,1,304.68,2.57,D,0
17.581779,97.95787,337.42,0.45,0.39,2019-04-16,0629,N,VIIRS,l,1,307.75,8.46,D,0
17.584656,97.953148,349.23,0.45,0.39,2019-04-16,0629,N,VIIRS,n,1,306.23,8.46,D,0
17.580969,97.931473,334.71,0.46,0.39,2019-04-16,0629,N,VIIRS,l,1,307.07,5.29,D,0
18.033131,100.706444,342.88,0.38,0.36,2019-04-16,0629,N,VIIRS,n,1,308.19,3.62,D,0
