latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
26.68417,90.85629,335.4,0.45,0.39,2020-03-04,07:12,N,nominal,1.0NRT,299.4,3,D
26.68477,90.86084,329,0.45,0.39,2020-03-04,07:12,N,nominal,1.0NRT,298,3,D
26.6812,90.86142,341.5,0.45,0.39,2020-03-04,07:12,N,nominal,1.0NRT,302,7.7,D
26.6818,90.86594,335.3,0.45,0.39,2020-03-04,07:12,N,nominal,1.0NRT,299.2,7,D
26.31283,90.32749,331.7,0.43,0.38,2020-03-04,07:12,N,nominal,1.0NRT,297.1,2.3,D
26.66159,93.45422,338,0.4,0.44,2020-03-04,07:12,N,nominal,1.0NRT,293.4,6,D
26.58619,93.18928,328.9,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,295.9,2.5,D
25.75246,88.23725,339.4,0.38,0.36,2020-03-04,07:12,N,nominal,1.0NRT,298.2,3.5,D
25.75137,90.05196,337.3,0.41,0.37,2020-03-04,07:12,N,nominal,1.0NRT,300,4.7,D
25.98266,92.27935,341.1,0.51,0.41,2020-03-04,07:12,N,nominal,1.0NRT,296.3,7.7,D
25.9564,92.12856,333.4,0.5,0.41,2020-03-04,07:12,N,nominal,1.0NRT,295.8,5.1,D
26.11498,93.68496,350.1,0.41,0.45,2020-03-04,07:12,N,nominal,1.0NRT,296.5,6.5,D
26.1871,94.38871,340.3,0.45,0.47,2020-03-04,07:12,N,nominal,1.0NRT,295.5,19,D
25.79708,91.10284,330.7,0.45,0.39,2020-03-04,07:12,N,nominal,1.0NRT,296,2.2,D
26.1818,94.38004,339.5,0.45,0.47,2020-03-04,07:12,N,nominal,1.0NRT,295.6,4.7,D
26.19005,94.58487,328.7,0.46,0.47,2020-03-04,07:12,N,nominal,1.0NRT,287.9,4.5,D
25.74367,90.83089,331.1,0.44,0.38,2020-03-04,07:12,N,nominal,1.0NRT,297.5,2.5,D
26.15088,94.29332,329.8,0.44,0.46,2020-03-04,07:12,N,nominal,1.0NRT,297.5,3,D
26.15171,94.30124,341.9,0.44,0.46,2020-03-04,07:12,N,low,1.0NRT,315.1,164.8,D
26.15213,94.30521,353.4,0.44,0.46,2020-03-04,07:12,N,nominal,1.0NRT,299,22.8,D
26.16123,94.39227,330.8,0.45,0.47,2020-03-04,07:12,N,nominal,1.0NRT,296.7,3,D
26.15696,94.3933,328,0.45,0.47,2020-03-04,07:12,N,nominal,1.0NRT,296.7,3,D
26.14907,94.29723,336.9,0.44,0.46,2020-03-04,07:12,N,nominal,1.0NRT,295,21.8,D
26.14948,94.30097,353.7,0.44,0.46,2020-03-04,07:12,N,nominal,1.0NRT,302.3,21.8,D
26.14992,94.3049,329.9,0.44,0.46,2020-03-04,07:12,N,nominal,1.0NRT,291.6,9.5,D
26.16015,94.39666,340.6,0.45,0.47,2020-03-04,07:12,N,nominal,1.0NRT,298.7,4,D
26.15586,94.39748,331.3,0.45,0.47,2020-03-04,07:12,N,nominal,1.0NRT,296.2,4,D
26.1459,94.42626,328,0.45,0.47,2020-03-04,07:12,N,nominal,1.0NRT,298.3,4.2,D
26.11989,94.26943,332.4,0.44,0.46,2020-03-04,07:12,N,nominal,1.0NRT,299,5.2,D
26.11695,94.28214,327.4,0.44,0.46,2020-03-04,07:12,N,nominal,1.0NRT,292.4,14.3,D
26.11744,94.28661,340,0.44,0.46,2020-03-04,07:12,N,nominal,1.0NRT,294.9,22.4,D
26.12184,94.40651,334.6,0.45,0.47,2020-03-04,07:12,N,nominal,1.0NRT,296.7,6.1,D
26.1192,94.58706,339.4,0.46,0.47,2020-03-04,07:12,N,nominal,1.0NRT,294.1,6.8,D
26.11624,94.64298,341.3,0.46,0.47,2020-03-04,07:12,N,nominal,1.0NRT,292,8.6,D
26.1259,94.73526,328.5,0.47,0.48,2020-03-04,07:12,N,nominal,1.0NRT,294.3,3.2,D
26.11187,94.64357,367,0.46,0.47,2020-03-04,07:12,N,low,1.0NRT,287.3,8.6,D
25.64882,90.84482,329.6,0.44,0.38,2020-03-04,07:12,N,nominal,1.0NRT,298.3,4.7,D
25.64529,90.84538,338.2,0.44,0.38,2020-03-04,07:12,N,nominal,1.0NRT,303.9,46.1,D
26.05965,94.6151,333,0.46,0.47,2020-03-04,07:12,N,nominal,1.0NRT,295.4,3.3,D
26.06219,94.63869,351,0.46,0.47,2020-03-04,07:12,N,nominal,1.0NRT,294.8,10.6,D
25.65064,91.23897,332.8,0.45,0.39,2020-03-04,07:12,N,nominal,1.0NRT,289,11.1,D
25.99332,94.20899,339.5,0.44,0.46,2020-03-04,07:12,N,nominal,1.0NRT,292.3,5.6,D
25.96498,94.22613,331.7,0.44,0.46,2020-03-04,07:12,N,nominal,1.0NRT,296.2,3.3,D
25.96796,94.2537,326.3,0.44,0.46,2020-03-04,07:12,N,nominal,1.0NRT,297.7,40,D
25.96849,94.25865,341.4,0.44,0.46,2020-03-04,07:12,N,nominal,1.0NRT,306.1,40,D
25.95759,94.23773,343,0.44,0.46,2020-03-04,07:12,N,nominal,1.0NRT,301.6,7.2,D
25.91442,93.91872,330.5,0.42,0.45,2020-03-04,07:12,N,nominal,1.0NRT,299.1,2.6,D
25.98448,94.70099,340.4,0.47,0.48,2020-03-04,07:12,N,nominal,1.0NRT,295.8,11.2,D
25.9006,94.17793,343.9,0.43,0.46,2020-03-04,07:12,N,nominal,1.0NRT,295.2,11,D
24.72697,92.29253,334.5,0.5,0.41,2020-03-04,07:12,N,nominal,1.0NRT,301.2,4.6,D
24.86753,93.66654,351.3,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,297.3,26.2,D
24.86347,93.6671,355.3,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,304.2,26.2,D
24.85045,93.59092,328.3,0.39,0.44,2020-03-04,07:12,N,low,1.0NRT,298.5,3,D
25.22661,97.38343,325.3,0.33,0.56,2020-03-04,07:12,N,low,1.0NRT,298.4,1.6,D
24.83946,93.67316,335.8,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,295.7,12.6,D
24.83984,93.67645,349.6,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,303.4,12.6,D
25.16008,96.72132,343.3,0.61,0.53,2020-03-04,07:12,N,nominal,1.0NRT,301.9,7.7,D
24.81957,93.5721,341.1,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,300.4,5.3,D
24.88657,94.16156,336.7,0.42,0.45,2020-03-04,07:12,N,nominal,1.0NRT,298.7,5.1,D
24.81592,93.57594,329.8,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,304.4,2.4,D
24.83248,93.7927,326,0.4,0.44,2020-03-04,07:12,N,nominal,1.0NRT,299.2,1.4,D
24.79291,93.5181,334.3,0.38,0.44,2020-03-04,07:12,N,nominal,1.0NRT,297.6,2.8,D
24.79899,93.7159,340.5,0.4,0.44,2020-03-04,07:12,N,nominal,1.0NRT,295.8,35.2,D
24.79436,93.71139,297,0.39,0.44,2020-03-04,07:12,N,low,1.0NRT,299.1,35.2,D
24.7948,93.71529,343.1,0.4,0.44,2020-03-04,07:12,N,nominal,1.0NRT,313.3,35.2,D
24.79967,93.71647,331.8,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,293.7,35.2,D
24.79498,93.7118,287.5,0.39,0.44,2020-03-04,07:12,N,low,1.0NRT,300.5,35.2,D
24.79545,93.71581,343.6,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,313.7,35.2,D
25.17354,97.2764,332.8,0.33,0.55,2020-03-04,07:12,N,nominal,1.0NRT,297.3,0.7,D
25.12383,97.13279,367,0.32,0.55,2020-03-04,07:12,N,high,1.0NRT,298.3,5.6,D
25.12211,97.16912,335.7,0.32,0.55,2020-03-04,07:12,N,nominal,1.0NRT,301.2,3.4,D
25.11163,97.16691,349.6,0.32,0.55,2020-03-04,07:12,N,nominal,1.0NRT,298.9,2.9,D
25.11193,97.17014,325.7,0.32,0.55,2020-03-04,07:12,N,low,1.0NRT,299.3,2.9,D
24.66946,93.06849,333.8,0.54,0.42,2020-03-04,07:12,N,nominal,1.0NRT,297.6,8.7,D
24.66557,93.06914,332.9,0.54,0.42,2020-03-04,07:12,N,nominal,1.0NRT,300,9,D
24.76678,94.08102,340.1,0.41,0.45,2020-03-04,07:12,N,nominal,1.0NRT,298.1,4,D
24.76263,94.0816,337.7,0.41,0.45,2020-03-04,07:12,N,nominal,1.0NRT,298.5,4,D
25.09186,97.5228,338.2,0.34,0.56,2020-03-04,07:12,N,nominal,1.0NRT,298,2.3,D
24.734,94.08957,340.7,0.41,0.45,2020-03-04,07:12,N,nominal,1.0NRT,298.2,4.7,D
24.73219,94.08847,340,0.41,0.45,2020-03-04,07:12,N,nominal,1.0NRT,297.9,5.2,D
25.09088,97.52235,340.1,0.34,0.56,2020-03-04,07:12,N,nominal,1.0NRT,297.7,2.2,D
24.59597,93.08635,336.3,0.54,0.42,2020-03-04,07:12,N,nominal,1.0NRT,300.7,10.3,D
25.04799,97.28938,346.8,0.33,0.55,2020-03-04,07:12,N,nominal,1.0NRT,298.3,3.9,D
25.05017,97.31252,326.1,0.33,0.55,2020-03-04,07:12,N,low,1.0NRT,297.4,1.9,D
25.04974,97.36295,327,0.33,0.55,2020-03-04,07:12,N,low,1.0NRT,301.2,1.9,D
24.70224,94.08471,340,0.41,0.45,2020-03-04,07:12,N,nominal,1.0NRT,297.1,4.2,D
24.97284,97.09037,336.6,0.32,0.54,2020-03-04,07:12,N,nominal,1.0NRT,300,1.9,D
24.97313,97.09357,327.5,0.32,0.54,2020-03-04,07:12,N,low,1.0NRT,298.5,1.9,D
24.98232,97.24965,367,0.33,0.55,2020-03-04,07:12,N,high,1.0NRT,299.1,4.8,D
24.96421,97.10758,340.7,0.32,0.54,2020-03-04,07:12,N,nominal,1.0NRT,296.2,2.3,D
24.00194,89.06458,335.8,0.39,0.36,2020-03-04,07:12,N,nominal,1.0NRT,297.2,2.3,D
24.97211,97.25072,338.8,0.33,0.55,2020-03-04,07:12,N,nominal,1.0NRT,302.1,4.2,D
24.49047,92.7365,337.3,0.52,0.41,2020-03-04,07:12,N,nominal,1.0NRT,302.5,4.9,D
23.99644,89.09671,333.7,0.39,0.36,2020-03-04,07:12,N,nominal,1.0NRT,298.4,3.2,D
24.49135,92.87381,334.2,0.53,0.42,2020-03-04,07:12,N,nominal,1.0NRT,298.4,3,D
24.95682,97.36933,342.4,0.33,0.55,2020-03-04,07:12,N,nominal,1.0NRT,300,1.9,D
24.95711,97.37267,332.2,0.33,0.55,2020-03-04,07:12,N,nominal,1.0NRT,298.6,1.9,D
24.49055,92.87678,332.1,0.53,0.42,2020-03-04,07:12,N,nominal,1.0NRT,299.2,4.2,D
24.95531,97.37166,337,0.33,0.55,2020-03-04,07:12,N,nominal,1.0NRT,301,4.6,D
24.58048,93.88375,331.7,0.4,0.44,2020-03-04,07:12,N,nominal,1.0NRT,297.4,2.8,D
24.78148,95.687,341.6,0.52,0.5,2020-03-04,07:12,N,nominal,1.0NRT,300.3,5.6,D
24.92956,97.15591,325.9,0.32,0.55,2020-03-04,07:12,N,low,1.0NRT,300.7,2.3,D
24.94533,97.37606,331,0.33,0.55,2020-03-04,07:12,N,nominal,1.0NRT,300.8,2,D
24.93956,97.36993,327.1,0.33,0.55,2020-03-04,07:12,N,low,1.0NRT,301,2.6,D
24.91457,97.26897,351.9,0.33,0.55,2020-03-04,07:12,N,nominal,1.0NRT,300.1,8.4,D
24.91487,97.27219,367,0.33,0.55,2020-03-04,07:12,N,high,1.0NRT,302.2,8.4,D
24.41367,92.72963,329.5,0.52,0.41,2020-03-04,07:12,N,nominal,1.0NRT,297.6,2.9,D
24.52087,93.90796,327.5,0.4,0.44,2020-03-04,07:12,N,low,1.0NRT,298,3.1,D
24.52151,94.06258,355,0.41,0.45,2020-03-04,07:12,N,nominal,1.0NRT,298.9,8,D
24.51917,94.06224,349,0.41,0.45,2020-03-04,07:12,N,nominal,1.0NRT,299.5,7.1,D
23.71312,88.19939,336.8,0.38,0.36,2020-03-04,07:12,N,nominal,1.0NRT,290.5,8.4,D
24.37033,92.99699,330.5,0.53,0.42,2020-03-04,07:12,N,nominal,1.0NRT,296,3.8,D
24.4779,93.88923,343.4,0.4,0.44,2020-03-04,07:12,N,nominal,1.0NRT,299.1,5.8,D
24.47837,93.8932,342.9,0.4,0.44,2020-03-04,07:12,N,nominal,1.0NRT,299.1,5.2,D
24.33365,92.73299,332.5,0.52,0.41,2020-03-04,07:12,N,nominal,1.0NRT,299.4,5.2,D
24.31949,92.83897,331.2,0.52,0.42,2020-03-04,07:12,N,nominal,1.0NRT,296.8,8,D
24.31498,92.83399,329.3,0.52,0.42,2020-03-04,07:12,N,nominal,1.0NRT,297.5,5.6,D
24.27154,92.66957,339.6,0.51,0.41,2020-03-04,07:12,N,nominal,1.0NRT,305.7,34.3,D
24.28802,92.9674,333.5,0.53,0.42,2020-03-04,07:12,N,nominal,1.0NRT,300,20.6,D
24.36751,93.6841,335.5,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,299.8,3.1,D
24.28659,92.96509,339.7,0.53,0.42,2020-03-04,07:12,N,nominal,1.0NRT,297.8,7.6,D
24.36705,93.68452,335.6,0.39,0.44,2020-03-04,07:12,N,nominal,1.0NRT,300.1,2.9,D
24.23487,92.70844,331.5,0.51,0.41,2020-03-04,07:12,N,nominal,1.0NRT,297,5.5,D
24.23109,92.70918,331.2,0.51,0.41,2020-03-04,07:12,N,nominal,1.0NRT,298.2,5.1,D
24.18012,92.48757,334,0.5,0.41,2020-03-04,07:12,N,nominal,1.0NRT,297.8,18.7,D
24.17637,92.48817,333.7,0.5,0.41,2020-03-04,07:12,N,nominal,1.0NRT,303.2,18.7,D
24.19226,92.67715,332,0.51,0.41,2020-03-04,07:12,N,nominal,1.0NRT,297.5,3.6,D
24.1806,92.96538,342.2,0.53,0.42,2020-03-04,07:12,N,nominal,1.0NRT,299.2,11.1,D
24.18569,93.04129,331.1,0.53,0.42,2020-03-04,07:12,N,nominal,1.0NRT,296.7,4.5,D
24.14863,92.7961,341.3,0.52,0.41,2020-03-04,07:12,N,nominal,1.0NRT,297.6,6.2,D
24.17102,92.98393,342.2,0.53,0.42,2020-03-04,07:12,N,nominal,1.0NRT,302.4,34.2,D
24.17168,92.98945,340,0.53,0.42,2020-03-04,07:12,N,nominal,1.0NRT,294.4,32.3,D
24.1448,92.7966,334.6,0.52,0.41,2020-03-04,07:12,N,nominal,1.0NRT,298.5,6.2,D
24.16717,92.98455,344.1,0.53,0.42,2020-03-04,07:12,N,nominal,1.0NRT,317.5,34.2,D
24.16778,92.98975,340.9,0.53,0.42,2020-03-04,07:12,N,nominal,1.0NRT,309.2,32.3,D
24.17854,92.96175,329.2,0.53,0.42,2020-03-04,07:12,N,nominal,1.0NRT,296.7,2.8,D
24.18408,93.0372,330.7,0.53,0.42,2020-03-04,07:12,N,nominal,1.0NRT,296.6,6.5,D
24.1456,92.79303,334.7,0.52,0.41,2020-03-04,07:12,N,nominal,1.0NRT,297.4,5.4,D
24.14625,92.79817,331.3,0.52,0.41,2020-03-04,07:12,N,nominal,1.0NRT,298.2,7.5,D
24.16976,92.98558,345.3,0.53,0.42,2020-03-04,07:12,N,nominal,1.0NRT,315.3,51,D
24.17044,92.99097,332.8,0.53,0.42,2020-03-04,07:12,N,nominal,1.0NRT,299.1,51,D
24.16591,92.98623,354.6,0.53,0.42,2020-03-04,07:12,N,nominal,1.0NRT,309.7,30.2,D
24.47546,95.9106,331.1,0.53,0.5,2020-03-04,07:12,N,nominal,1.0NRT,298.2,6.5,D
24.05745,92.61333,332.4,0.51,0.41,2020-03-04,07:12,N,nominal,1.0NRT,297.5,6.5,D
24.05253,92.66718,340.4,0.51,0.41,2020-03-04,07:12,N,nominal,1.0NRT,304.3,40.1,D
24.4066,95.8814,336.1,0.53,0.5,2020-03-04,07:12,N,nominal,1.0NRT,301,3.2,D
23.83427,91.55913,337.4,0.45,0.39,2020-03-04,07:12,N,nominal,1.0NRT,296.4,5,D
24.34541,95.99876,326.9,0.53,0.5,2020-03-04,07:12,N,nominal,1.0NRT,299.5,1.8,D
23.92844,92.52943,331.2,0.5,0.41,2020-03-04,07:12,N,nominal,1.0NRT,297.5,2.3,D
23.91602,92.45994,331.8,0.5,0.41,2020-03-04,07:12,N,nominal,1.0NRT,296.3,3.7,D
24.43233,97.30883,346.6,0.32,0.55,2020-03-04,07:12,N,nominal,1.0NRT,302.4,2.6,D
23.89579,92.41956,332.3,0.49,0.41,2020-03-04,07:12,N,nominal,1.0NRT,298.7,3,D
23.8945,92.4177,333.4,0.49,0.4,2020-03-04,07:12,N,nominal,1.0NRT,298.8,4.7,D
24.43448,97.31013,329.1,0.32,0.55,2020-03-04,07:12,N,low,1.0NRT,299.3,4.4,D
23.84279,92.49005,342.8,0.5,0.41,2020-03-04,07:12,N,nominal,1.0NRT,295.2,9.9,D
23.83908,92.49081,341.6,0.5,0.41,2020-03-04,07:12,N,nominal,1.0NRT,297.8,9.9,D
23.9224,93.68602,333.9,0.38,0.43,2020-03-04,07:12,N,nominal,1.0NRT,294.5,3.2,D
23.91843,93.68687,342.1,0.38,0.43,2020-03-04,07:12,N,nominal,1.0NRT,298.9,3.2,D
23.7694,92.54611,332.1,0.5,0.41,2020-03-04,07:12,N,nominal,1.0NRT,303.6,57.2,D
23.73565,92.55103,331,0.5,0.41,2020-03-04,07:12,N,nominal,1.0NRT,296.6,19.1,D
23.73621,92.55554,331.6,0.5,0.41,2020-03-04,07:12,N,nominal,1.0NRT,294.8,15.5,D
23.73185,92.55124,336,0.5,0.41,2020-03-04,07:12,N,nominal,1.0NRT,301.3,19.1,D
23.73242,92.5558,331.3,0.5,0.41,2020-03-04,07:12,N,nominal,1.0NRT,296.3,15.5,D
23.71174,92.45135,330.6,0.49,0.4,2020-03-04,07:12,N,nominal,1.0NRT,296.1,4.1,D
23.65095,92.46175,334.6,0.49,0.4,2020-03-04,07:12,N,nominal,1.0NRT,289.8,33.7,D
23.48505,91.47118,330.5,0.44,0.39,2020-03-04,07:12,N,nominal,1.0NRT,295.5,4,D
23.53638,91.9771,332.8,0.47,0.39,2020-03-04,07:12,N,nominal,1.0NRT,297.6,3.6,D
23.94375,97.09951,328.2,0.62,0.54,2020-03-04,07:12,N,nominal,1.0NRT,302.2,5.1,D
23.94436,97.10571,328.3,0.62,0.54,2020-03-04,07:12,N,nominal,1.0NRT,299.7,5.1,D
23.97934,98.10033,332.6,0.36,0.57,2020-03-04,07:12,N,nominal,1.0NRT,291.8,3.8,D
23.5444,94.01019,352.8,0.4,0.44,2020-03-04,07:12,N,nominal,1.0NRT,296,9.2,D
23.54514,94.01051,351.2,0.4,0.44,2020-03-04,07:12,N,nominal,1.0NRT,294.5,6.9,D
23.54106,94.01105,342.7,0.4,0.44,2020-03-04,07:12,N,nominal,1.0NRT,297.1,4.6,D
23.76615,96.34011,336.1,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,301.5,6.8,D
23.74465,96.27094,337.7,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,301.4,4.5,D
23.61888,95.33864,349.8,0.48,0.48,2020-03-04,07:12,N,nominal,1.0NRT,295.4,46.3,D
23.61444,95.33917,352.7,0.48,0.48,2020-03-04,07:12,N,nominal,1.0NRT,294.6,10.7,D
23.73322,96.53987,329,0.57,0.52,2020-03-04,07:12,N,nominal,1.0NRT,298.5,3.3,D
23.6785,96.27808,341.8,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,301.9,5.8,D
23.67655,96.27533,337.4,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,301.4,8.7,D
23.67567,96.35806,344.4,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,300.4,7.8,D
23.58557,95.55922,339.8,0.49,0.49,2020-03-04,07:12,N,nominal,1.0NRT,298.9,4.5,D
23.61051,96.57376,341.2,0.57,0.52,2020-03-04,07:12,N,nominal,1.0NRT,299.6,9.3,D
23.50008,95.52561,351.8,0.49,0.48,2020-03-04,07:12,N,nominal,1.0NRT,295.2,10.6,D
23.60971,96.66613,343.4,0.58,0.52,2020-03-04,07:12,N,nominal,1.0NRT,300.7,8.2,D
23.34033,94.12484,330.6,0.4,0.44,2020-03-04,07:12,N,nominal,1.0NRT,296.5,2,D
23.50231,95.52272,340.2,0.49,0.48,2020-03-04,07:12,N,nominal,1.0NRT,293.5,5.9,D
23.50284,95.52753,337.2,0.49,0.48,2020-03-04,07:12,N,nominal,1.0NRT,293.2,7.1,D
23.61147,96.57503,340.4,0.57,0.52,2020-03-04,07:12,N,nominal,1.0NRT,299.3,11.6,D
23.60649,96.66778,331.3,0.58,0.52,2020-03-04,07:12,N,low,1.0NRT,301.5,6.3,D
23.49028,95.66187,343.5,0.5,0.49,2020-03-04,07:12,N,nominal,1.0NRT,298.8,11.6,D
23.5051,95.84138,357.3,0.51,0.49,2020-03-04,07:12,N,nominal,1.0NRT,299.7,11.4,D
23.55352,96.3898,331.2,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,299.6,6.7,D
23.23297,93.57345,332.2,0.56,0.43,2020-03-04,07:12,N,nominal,1.0NRT,289.5,4.3,D
23.54766,96.37956,333.2,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,300.7,6,D
23.54822,96.38499,344.2,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,299.6,5.3,D
23.54879,96.39046,331.3,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,300.5,5.3,D
23.55145,96.46318,344.5,0.56,0.51,2020-03-04,07:12,N,nominal,1.0NRT,301.3,10.7,D
23.47043,95.82027,342.1,0.51,0.49,2020-03-04,07:12,N,nominal,1.0NRT,302.3,4.2,D
23.52145,96.40498,330.9,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,297.1,5,D
23.52729,96.51093,340.1,0.56,0.52,2020-03-04,07:12,N,nominal,1.0NRT,299.4,6.8,D
23.96175,101.74072,327.3,0.61,0.71,2020-03-04,07:12,N,nominal,1.0NRT,295.4,3.2,D
23.26581,94.12711,340.7,0.4,0.44,2020-03-04,07:12,N,nominal,1.0NRT,298.3,9.2,D
23.42112,95.52776,351.1,0.49,0.48,2020-03-04,07:12,N,nominal,1.0NRT,296.1,12.9,D
23.51361,96.42263,341.7,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,300.2,7.9,D
23.51182,96.50127,341.4,0.56,0.52,2020-03-04,07:12,N,nominal,1.0NRT,300.1,13.6,D
23.68939,98.47355,329.1,0.38,0.59,2020-03-04,07:12,N,nominal,1.0NRT,293.2,2.7,D
23.49624,96.44145,354.4,0.56,0.51,2020-03-04,07:12,N,nominal,1.0NRT,297.6,13.7,D
23.5185,96.71815,341.9,0.58,0.52,2020-03-04,07:12,N,nominal,1.0NRT,302.3,17.1,D
23.51189,96.50369,356.9,0.56,0.52,2020-03-04,07:12,N,nominal,1.0NRT,299.7,11.1,D
23.49589,96.44398,341.5,0.56,0.51,2020-03-04,07:12,N,nominal,1.0NRT,297.4,12.6,D
23.52009,96.72015,357.4,0.58,0.52,2020-03-04,07:12,N,nominal,1.0NRT,301.1,12.7,D
23.68777,98.47469,328,0.38,0.59,2020-03-04,07:12,N,nominal,1.0NRT,290.8,1.7,D
23.38755,95.65756,330.2,0.5,0.49,2020-03-04,07:12,N,nominal,1.0NRT,299.4,2.6,D
23.40726,95.88117,342,0.51,0.49,2020-03-04,07:12,N,nominal,1.0NRT,302.1,8.2,D
23.39813,95.8826,340.6,0.51,0.49,2020-03-04,07:12,N,nominal,1.0NRT,301.8,4.4,D
23.45191,96.43781,334.5,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,294.1,5.3,D
23.44602,96.42729,343.1,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,292.2,13.4,D
23.44127,96.42784,342.1,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,297.1,13.4,D
23.44161,96.47813,337.2,0.56,0.51,2020-03-04,07:12,N,nominal,1.0NRT,295.8,5.5,D
23.42814,96.44053,334.4,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,289.3,4.8,D
23.43657,96.52354,337.3,0.56,0.52,2020-03-04,07:12,N,nominal,1.0NRT,296.7,18.1,D
23.43715,96.5292,341.9,0.56,0.52,2020-03-04,07:12,N,nominal,1.0NRT,300.2,33.4,D
23.3602,95.83092,330.5,0.51,0.49,2020-03-04,07:12,N,low,1.0NRT,302.7,2.4,D
23.4067,96.27763,337.7,0.54,0.51,2020-03-04,07:12,N,nominal,1.0NRT,295.7,8.3,D
23.42338,96.44108,336.7,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,289.8,4.8,D
23.40199,96.2782,348.2,0.54,0.51,2020-03-04,07:12,N,nominal,1.0NRT,295.8,10.3,D
23.34018,95.77215,334.6,0.5,0.49,2020-03-04,07:12,N,nominal,1.0NRT,302.2,5,D
23.40569,96.65228,344.4,0.57,0.52,2020-03-04,07:12,N,nominal,1.0NRT,300.8,10.1,D
23.40624,96.65791,336.3,0.57,0.52,2020-03-04,07:12,N,nominal,1.0NRT,297.4,10.1,D
23.40197,96.66413,330.7,0.57,0.52,2020-03-04,07:12,N,nominal,1.0NRT,296.9,2.4,D
23.39922,96.44128,332.2,0.55,0.51,2020-03-04,07:12,N,nominal,1.0NRT,287,4.7,D
23.40738,96.65502,356.6,0.57,0.52,2020-03-04,07:12,N,nominal,1.0NRT,300.4,15.3,D
23.3089,96.08464,339.6,0.53,0.5,2020-03-04,07:12,N,nominal,1.0NRT,293.8,5.4,D
23.27749,96.09861,349.6,0.53,0.5,2020-03-04,07:12,N,nominal,1.0NRT,297,54.6,D
23.27802,96.10367,350.6,0.53,0.5,2020-03-04,07:12,N,nominal,1.0NRT,293.8,54.6,D
23.12526,95.02261,331.4,0.45,0.47,2020-03-04,07:12,N,nominal,1.0NRT,301.3,4,D
23.19481,95.88387,341,0.51,0.49,2020-03-04,07:12,N,nominal,1.0NRT,304.4,10.6,D
23.43386,98.30422,355.1,0.36,0.58,2020-03-04,07:12,N,nominal,1.0NRT,292.9,7.1,D
23.11412,95.23466,367,0.46,0.47,2020-03-04,07:12,N,high,1.0NRT,302.4,7.7,D
23.15458,95.68288,337.8,0.49,0.49,2020-03-04,07:12,N,nominal,1.0NRT,306.8,3.7,D
23.07996,95.08731,341.1,0.45,0.47,2020-03-04,07:12,N,nominal,1.0NRT,302.5,4.8,D
22.06795,94.01973,334.7,0.57,0.43,2020-03-04,07:12,N,nominal,1.0NRT,298.7,6.9,D
22.39018,96.96001,342.9,0.58,0.52,2020-03-04,07:12,N,nominal,1.0NRT,306.9,7,D
22.45621,97.63309,330.2,0.32,0.55,2020-03-04,07:12,N,low,1.0NRT,305.1,1.4,D
22.06195,94.00342,331.2,0.57,0.43,2020-03-04,07:12,N,nominal,1.0NRT,299.5,3.3,D
22.06328,94.01466,332.5,0.57,0.43,2020-03-04,07:12,N,nominal,1.0NRT,299.1,4.4,D
22.06462,94.02597,344.3,0.57,0.43,2020-03-04,07:12,N,nominal,1.0NRT,300.3,6.9,D
22.06529,94.03163,353.3,0.57,0.43,2020-03-04,07:12,N,nominal,1.0NRT,302.6,14.2,D
22.1283,94.57056,330.2,0.41,0.45,2020-03-04,07:12,N,low,1.0NRT,304.7,2.4,D
22.19289,95.14053,344.4,0.44,0.46,2020-03-04,07:12,N,nominal,1.0NRT,305.7,3.3,D
22.45203,97.64294,333.9,0.32,0.55,2020-03-04,07:12,N,nominal,1.0NRT,303.4,1.6,D
